class_id,class_name,support,predicted,precision,recall,f1
2457,Pick up electronic accessory from box|cardboard box+electronic accessory,0,1,0.0,0.0,0.0
2458,Pick up accessory|cardboard box+electronic accessories+electronic accessory box,0,1,0.0,0.0,0.0
2459,Pick up accessory|cardboard box+electronic accessories+electronic accessory,0,0,0.0,0.0,0.0
2460,Pick up accessory|cardboard box+electronic accessory,0,0,0.0,0.0,0.0
2461,Reach towards shelf|cardboard box+electronic accessory,0,1,0.0,0.0,0.0
2462,Place accessory on shelf|cardboard box+electronic accessory+retail shelf,0,8,0.0,0.0,0.0
2463,Place accessory on shelf|electronic accessory+retail shelf,0,0,0.0,0.0,0.0
2464,Reach for next product|cardboard box+electronic product box,0,0,0.0,0.0,0.0
2465,Reach for next product|cardboard box+electronic product box+electronic product packages,0,0,0.0,0.0,0.0
2466,Reach for next product|cardboard box+electronic product packages,0,0,0.0,0.0,0.0
2467,Place product on shelf|electronic cable packaging+packaged electronic cable+retail shelf+shelf,0,0,0.0,0.0,0.0
2468,Reach into box|retail shelf+shipping box,0,0,0.0,0.0,0.0
2469,Reach into box|electronic cable packaging+shipping box,0,0,0.0,0.0,0.0
2470,Reach into box|cardboard box+electronic cable packaging+electronic product packages+shipping box,0,0,0.0,0.0,0.0
2471,Place product on shelf|cardboard box+electronic product package+electronic product packages+retail shelf,0,0,0.0,0.0,0.0
2472,Place product on shelf|electronic product package+retail shelf,0,1,0.0,0.0,0.0
2473,Hold product|electronic cable packaging+hand+retail shelf,0,1,0.0,0.0,0.0
2474,Hold product|cardboard box+electronic cable packaging+electronic product+hand+retail shelf,0,0,0.0,0.0,0.0
2475,Move hand back to box|cardboard box+electronic product box+hand+retail shelf,0,1,0.0,0.0,0.0
2476,Move hand back to box|electronic product box+hand+retail shelf,0,1,0.0,0.0,0.0
2477,Pick up electronic product|cardboard box+electronic product,0,7,0.0,0.0,0.0
2478,Pick up item from box|cardboard box+dugro milk powder package+dugro milk powder packages,0,0,0.0,0.0,0.0
2479,Pick up item from box|dugro milk powder package,0,1,0.0,0.0,0.0
2480,Move towards box|box,0,0,0.0,0.0,0.0
2481,Pick up product from box|cardboard box+milk powder package,0,0,0.0,0.0,0.0
2482,Move product towards shelf|milk powder package+shelf,0,0,0.0,0.0,0.0
2483,Place product on shelf|milk powder package+shelf,0,0,0.0,0.0,0.0
2484,Hold snack package|box+cardboard box+green snack package+orange bag+snack package,0,0,0.0,0.0,0.0
2485,Hold snack package|box+snack package,0,0,0.0,0.0,0.0
2486,Place snack package on shelf|shelf+snack package,0,0,0.0,0.0,0.0
2487,Hold snack package|cardboard box+snack package,0,0,0.0,0.0,0.0
2488,Hold snack package|snack package,0,0,0.0,0.0,0.0
2489,Place snack package in box|cardboard box+grocery bag+snack package,0,0,0.0,0.0,0.0
2490,Hold snack package|cardboard box+shopping bag+snack package,0,0,0.0,0.0,0.0
2491,Hold snack packages|snack packages,0,0,0.0,0.0,0.0
2492,Organize snacks in box|shelving unit+shipping carton+snack packages,0,0,0.0,0.0,0.0
2493,Organize snacks in box|cardboard box+shelving unit+shipping carton+snack package+snack packages,0,0,0.0,0.0,0.0
2494,Organize snacks in box|cardboard box+snack package,0,0,0.0,0.0,0.0
2495,Reach for items|plastic containers,0,0,0.0,0.0,0.0
2496,Withdraw hand|clear plastic container+shelf,0,0,0.0,0.0,0.0
2497,Place container on shelf|plastic container+store shelf,0,0,0.0,0.0,0.0
2498,Withdraw hand|plastic container+store shelf+various boxed items,0,0,0.0,0.0,0.0
2499,Withdraw hand|store shelf+various boxed items,0,0,0.0,0.0,0.0
2500,Withdraw hand|shelf+shopping bag,0,0,0.0,0.0,0.0
2501,Adjust item on shelf|alcatel switch box+shelf+shopping bag,0,0,0.0,0.0,0.0
2502,Adjust item on shelf|alcatel switch box+shelf,0,0,0.0,0.0,0.0
2503,Place item in shopping bag|items inside bag+shopping bag+small boxed electronic item,0,0,0.0,0.0,0.0
2504,Move item to bag|hand+mobile phone box,0,0,0.0,0.0,0.0
2505,Prepare to place item in bag|orange shopping bag+shelf+shelf items+shopping bag+small rectangular item,0,0,0.0,0.0,0.0
2506,Prepare to place item in bag|shelf+shopping bag+small rectangular item,0,0,0.0,0.0,0.0
2507,Prepare to place item in bag|shopping bag+small rectangular item,0,0,0.0,0.0,0.0
2508,Pick up item from shelf|items with red caps+orange shopping bag+store shelf,0,0,0.0,0.0,0.0
2509,Pick up item from shelf|hand+items with red caps+orange shopping bag+red-capped item+store shelf,0,0,0.0,0.0,0.0
2510,Place item in shopping bag|hand+orange shopping bag+red-capped item,0,0,0.0,0.0,0.0
2511,Place item in shopping bag|orange shopping bag+red-capped item,0,0,0.0,0.0,0.0
2512,Place item in shopping bag|orange shopping bag+red-capped item+red-capped items,0,0,0.0,0.0,0.0
2513,Organize bag contents|orange shopping bag+red-capped items,0,0,0.0,0.0,0.0
2514,Grasp and retrieve item|electronic product box+product box+shopping bag+store shelf,0,0,0.0,0.0,0.0
2515,Grasp and retrieve item|electronic product box+shopping bag,0,0,0.0,0.0,0.0
2516,Sort star-shaped beads|cardboard box+smartphone+star-shaped beads+table+water bottle,0,0,0.0,0.0,0.0
2517,Sort star-shaped beads|cardboard tray+smartphone+star-shaped beads+table+water bottle,0,0,0.0,0.0,0.0
2518,Sort beads|cardboard box+cardboard tray+smartphone+star-shaped beads+water bottle,0,0,0.0,0.0,0.0
2519,Sort beads|cardboard box+smartphone+star-shaped beads,0,0,0.0,0.0,0.0
2520,Sort beads|cardboard box+smartphone+star-shaped beads+water bottle,0,1,0.0,0.0,0.0
2521,Sort beads by color|cardboard box+smartphone+star-shaped beads+water bottle,0,0,0.0,0.0,0.0
2522,Sort beads on table|cardboard box+instruction paper+smartphone+star-shaped beads+water bottle,0,0,0.0,0.0,0.0
2523,Draw lines on cardboard|cardboard+metal ruler+pen,0,0,0.0,0.0,0.0
2524,Draw lines on cardboard|cardboard+metal ruler+pen+power bank+smartphone,0,0,0.0,0.0,0.0
2525,Draw lines on cardboard|cardboard+metal ruler+pen+smartphone,0,0,0.0,0.0,0.0
2526,Draw lines on cardboard|cardboard+metal ruler+pen+wristwatch,0,0,0.0,0.0,0.0
2527,Draw lines on cardboard|cardboard+metal ruler+pen+phone+power bank+wristwatch,0,0,0.0,0.0,0.0
2528,Draw lines on cardboard|black marker+cardboard+metal ruler+mobile phone+pen+phone+power bank+wristwatch,0,0,0.0,0.0,0.0
2529,Draw lines on cardboard|black marker+cardboard+metal ruler+mobile phone,0,0,0.0,0.0,0.0
2530,Draw lines on cardboard|black marker+cardboard+metal ruler+mobile phone+smartphone,0,0,0.0,0.0,0.0
2531,Draw lines on cardboard|black marker+cardboard+metal ruler+smartphone,0,0,0.0,0.0,0.0
2532,Draw lines on cardboard|black marker+cardboard+metal ruler+smartphones,0,0,0.0,0.0,0.0
2533,Draw lines on cardboard|black marker+cardboard+marker+metal ruler+ruler+smartphones,0,0,0.0,0.0,0.0
2534,Draw lines on cardboard|cardboard+marker+ruler,0,0,0.0,0.0,0.0
2535,Draw straight lines on cardboard|black marker+cardboard+metal ruler+pen+phone+ruler+smartphone,0,0,0.0,0.0,0.0
2536,Draw straight lines on cardboard|cardboard+metal ruler+pen+phone,0,0,0.0,0.0,0.0
2537,Sort origami stars|cardboard tray+desk+origami stars,0,1,0.0,0.0,0.0
2538,Sort origami stars|desk+origami stars,0,0,0.0,0.0,0.0
2539,Sort origami stars|cardboard tray+desk+origami stars+table,0,0,0.0,0.0,0.0
2540,Sort origami stars|cardboard tray+origami stars+table,0,0,0.0,0.0,0.0
2541,Sort origami stars|origami stars+table,0,0,0.0,0.0,0.0
2542,Walk in hallway|bucket+cardboard boxes,0,0,0.0,0.0,0.0
2543,Reach for stars|door+door sign+origami stars,0,0,0.0,0.0,0.0
2544,Cut cardboard|cardboard scraps+cardboard strip+earbud case+earbuds case+scissors+smartphone+table+utility knife,0,0,0.0,0.0,0.0
2545,Cut cardboard|cardboard scraps+cardboard strip+earbuds case+scissors+smartphone,0,0,0.0,0.0,0.0
2546,Cut cardboard|cardboard+cardboard scraps+cardboard strip+earbud case+earbuds case+scissors+smartphone,0,0,0.0,0.0,0.0
2547,Cut cardboard|cardboard+earbud case+scissors+smartphone,0,0,0.0,0.0,0.0
2548,Hold phone|cardboard+cardboard pieces+earbud case+phone+scissors+utility knife+water bottle,0,0,0.0,0.0,0.0
2549,Hold phone|cardboard pieces+earbud case+phone+scissors+utility knife+water bottle,0,0,0.0,0.0,0.0
2550,Cut cardboard pieces with scissors|box cutter+cardboard+cardboard pieces+earbuds case+scissors+smartphone+water bottle,0,0,0.0,0.0,0.0
2551,Cut cardboard pieces with scissors|box cutter+cardboard+scissors+smartphone+water bottle,0,0,0.0,0.0,0.0
2552,Vacuum the carpet|carpet+red carpet+vacuum cleaner+vacuum cleaner nozzle+vacuum hose,0,0,0.0,0.0,0.0
2553,Vacuum the carpet|carpet+vacuum cleaner,0,0,0.0,0.0,0.0
2554,Vacuuming carpet edge|carpet+red carpet+vacuum cleaner+vacuum cleaner head+wall,0,0,0.0,0.0,0.0
2555,Vacuuming carpet edge|red carpet+vacuum cleaner head,0,0,0.0,0.0,0.0
2556,Vacuum edge of carpet|carpet+vacuum cleaner+vacuum wand+wall,0,0,0.0,0.0,0.0
2557,Vacuum edge of carpet|carpet+vacuum wand+wall,0,0,0.0,0.0,0.0
2558,Vacuuming the carpet edge|carpet+vacuum cleaner head+vacuum cleaner unit+wall,0,0,0.0,0.0,0.0
2559,Vacuuming the carpet edge|carpet+vacuum cleaner head,0,0,0.0,0.0,0.0
2560,Vacuuming along the wall edge|carpet+vacuum nozzle+vacuum wand+wall,0,0,0.0,0.0,0.0
2561,Vacuuming along the wall edge|carpet+vacuum wand+wall,0,0,0.0,0.0,0.0
2562,Fold paper strip|origami stars+origami stars pile+pen+yellow paper strip,0,0,0.0,0.0,0.0
2563,Fold paper strip|origami stars pile+pen+yellow paper strip,0,1,0.0,0.0,0.0
2564,Fold paper strip|yellow paper strip,0,1,0.0,0.0,0.0
2565,Fold paper strip|origami stars piles+pen+yellow paper strip,0,0,0.0,0.0,0.0
2566,Fold paper strip|origami star+origami stars piles+paper strip+pen+tweezers+yellow paper strip,0,0,0.0,0.0,0.0
2567,Fold paper strip|origami star+paper strip+pen+tweezers,0,0,0.0,0.0,0.0
2568,Fold paper strip|pen+star piles+table+yellow paper strip,0,0,0.0,0.0,0.0
2569,Fold paper strip|table+yellow paper strip,0,0,0.0,0.0,0.0
2570,Fold paper strip|pile of finished origami stars+table+yellow paper strip,0,0,0.0,0.0,0.0
2571,Fold paper strip|pile of finished origami stars+yellow paper strip,0,0,0.0,0.0,0.0
2572,Fold paper strip|paper strip+person+pile of finished origami stars+table+yellow paper strip,0,0,0.0,0.0,0.0
2573,Arrange Mahjong tiles|mahjong tiles+mobile phone+power bank+smartphone+table+vr headset,0,0,0.0,0.0,0.0
2574,Arrange Mahjong tiles|mahjong tiles+mobile phone+table+vr headset,0,0,0.0,0.0,0.0
2575,Adjust Mahjong tiles|mahjong tiles+red box+red mahjong tile case+table,0,0,0.0,0.0,0.0
2576,Adjust Mahjong tiles|mahjong tiles+red box+smartphone+table+vr headset,0,0,0.0,0.0,0.0
2577,Adjust Mahjong tiles|mahjong tiles+smartphone+vr headset,0,0,0.0,0.0,0.0
2578,Adjust Mahjong tiles|mahjong tiles+smartphone+table+vr headset,0,0,0.0,0.0,0.0
2579,Adjust Mahjong tiles|mahjong tiles+table+vr headset,0,0,0.0,0.0,0.0
2580,Rearrange Mahjong tiles|hand+mahjong tiles+red mahjong case,0,0,0.0,0.0,0.0
2581,Cut cardboard|cardboard+phone+portable charger+ruler+scissors+table,0,0,0.0,0.0,0.0
2582,Cut cardboard|cardboard+scissors+table,0,0,0.0,0.0,0.0
2583,Cut cardboard|cardboard+cardboard squares pile+scissors+trash can,0,0,0.0,0.0,0.0
2584,Cut cardboard|cardboard+cardboard squares pile+scissors,0,0,0.0,0.0,0.0
2585,Cut cardboard|cardboard+phone+power bank+ruler+scissors+table,0,0,0.0,0.0,0.0
2586,Cut cardboard square|cardboard+cardboard sheet+cardboard squares+power bank+ruler+scissors,0,0,0.0,0.0,0.0
2587,Cut cardboard square|cardboard sheet+cardboard squares+power bank+ruler+scissors,0,0,0.0,0.0,0.0
2588,Trim cardboard piece|cardboard piece+scissors,0,0,0.0,0.0,0.0
2589,Trim cardboard piece|cardboard base+cardboard piece+scissors,0,0,0.0,0.0,0.0
2590,Trim cardboard piece|cardboard base+cardboard piece+cardboard squares+power adapter+ruler+scissors,0,0,0.0,0.0,0.0
2591,Trim cardboard piece|cardboard piece+cardboard squares+power adapter+ruler+scissors,0,0,0.0,0.0,0.0
2592,Pick up food item|cardboard box+food item+food items,0,0,0.0,0.0,0.0
2593,Move towards shelf|cardboard box+food item+store shelving,0,0,0.0,0.0,0.0
2594,Walk towards aisle|aisle floor+cereal boxes+shelves,0,0,0.0,0.0,0.0
2595,Pick up cereal boxes|cereal boxes,0,0,0.0,0.0,0.0
2596,Pick up container from box|blue plastic container,0,0,0.0,0.0,0.0
2597,Hold container|blue plastic container+cardboard box+plastic container,0,0,0.0,0.0,0.0
2598,Hold container|plastic container,0,0,0.0,0.0,0.0
2599,Move towards shelf|mac and cheese package+shelving unit,0,0,0.0,0.0,0.0
2600,Move towards shelf|shelving unit,0,0,0.0,0.0,0.0
2601,Wipe down shelf|cleaning cloth+grocery shelf,0,0,0.0,0.0,0.0
2602,Wipe down shelf|cleaning cloth+shelf,0,0,0.0,0.0,0.0
2603,Move cardboard box|cardboard box+shelf+snack bags,0,0,0.0,0.0,0.0
2604,Retrieve snack from container|container+snack container+snack packet+snack packets,0,0,0.0,0.0,0.0
2605,Retrieve snack from container|snack container+snack packets,0,19,0.0,0.0,0.0
2606,Place snack on shelf|retail shelf+snack packet,0,2,0.0,0.0,0.0
2607,Pick up gift box|storage bin+white gift box,0,3,0.0,0.0,0.0
2608,Pick up gift box|gift box+retail shelf,0,0,0.0,0.0,0.0
2609,Pick up gift box|gift box+plastic bin+retail shelf,0,0,0.0,0.0,0.0
2610,Place gift box into bin|gift box+plastic bin,0,0,0.0,0.0,0.0
2611,Pick up gift box|plastic bin+white gift boxes,0,0,0.0,0.0,0.0
2612,Pick up gift box|plastic bin+white gift box+white gift boxes,0,0,0.0,0.0,0.0
2613,Place snack pouch in container|plastic container+shelf+snack pouch,0,1,0.0,0.0,0.0
2614,Reach for snack pouch|container+shelf+snack pouch,0,0,0.0,0.0,0.0
2615,Remove plastic container from storage box|clear plastic container+shelf+white storage box,0,0,0.0,0.0,0.0
2616,Place container on shelf|clear plastic container+shelf,0,0,0.0,0.0,0.0
2617,Place container on shelf|clear plastic container+plastic containers+shelf,0,0,0.0,0.0,0.0
2618,Cut newspaper|handbag+newspaper+power bank+scissors+table,0,0,0.0,0.0,0.0
2619,Cut newspaper|handbag+hard drive+newspaper+power bank+scissors+table,0,0,0.0,0.0,0.0
2620,Cut newspaper|handbag+hard drive+newspaper+scissors,0,0,0.0,0.0,0.0
2621,Adjust Mahjong tile alignment|mahjong tiles+mobile phone+red box+smartphone+yellow box,0,0,0.0,0.0,0.0
2622,Adjust Mahjong tile alignment|mahjong tiles+mobile phone+red box+yellow box,0,0,0.0,0.0,0.0
2623,Adjust Mahjong tile alignment|mahjong tiles+mobile phone+red box+red case+yellow box,0,0,0.0,0.0,0.0
2624,Adjust Mahjong tile alignment|mahjong tiles+mobile phone+red case+yellow box,0,0,0.0,0.0,0.0
2625,Adjust Mahjong tile on the stack|hand+mahjong tiles+table+tile stack,0,0,0.0,0.0,0.0
2626,Adjust Mahjong tile on the stack|mahjong tiles+tile stack,0,0,0.0,0.0,0.0
2627,Arrange Mahjong tiles|mahjong tiles+phone+table,0,0,0.0,0.0,0.0
2628,Arrange Mahjong tiles|mahjong tiles+phone+red mahjong case+table+yellow storage box,0,0,0.0,0.0,0.0
2629,Arrange Mahjong tiles|mahjong tiles+red mahjong case+table+yellow storage box,0,0,0.0,0.0,0.0
2630,Rearrange Mahjong tiles|mahjong tiles+table,0,0,0.0,0.0,0.0
2631,Rearrange Mahjong tiles|box+mahjong tiles+orange tokens+phone+table,0,2,0.0,0.0,0.0
2632,Draw line on cardboard|cardboard+marker+metal ruler,0,0,0.0,0.0,0.0
2633,Mark cardboard with pen|cardboard+chair+metal ruler+pen+red scissors+red utility knife,0,0,0.0,0.0,0.0
2634,Hold ruler and mark cardboard|cardboard+metal ruler+pen+scissors+utility knife+water bottle,0,0,0.0,0.0,0.0
2635,Draw line on cardboard|cardboard+charging case+pen+ruler+scissors+utility knife,0,0,0.0,0.0,0.0
2636,Hold ruler and draw line|cardboard+metal ruler+pen+smartphone+water bottle,0,0,0.0,0.0,0.0
2637,Fold paper strip|box+paper strip+phone+purple paper strip+table,0,0,0.0,0.0,0.0
2638,Fold paper strip|paper storage box+phone+purple paper strip,0,0,0.0,0.0,0.0
2639,Fold paper strip|phone+purple paper strip,0,0,0.0,0.0,0.0
2640,Fold paper strip|mobile phone+phone+purple paper strip+table,0,0,0.0,0.0,0.0
2641,Fold paper strip|mobile phone+purple paper strip+table,0,0,0.0,0.0,0.0
2642,Manipulate paper strip|paper clips+paper quilling strips+purple folder+purple paper strip+smartphone+sticky note cube,0,0,0.0,0.0,0.0
2643,Manipulate paper strip|paper quilling strips+purple paper strip+smartphone+sticky note cube,0,0,0.0,0.0,0.0
2644,Fold paper strip|paper craft materials+purple paper strip+smartphone+table,0,0,0.0,0.0,0.0
2645,Fold paper strip|purple paper strip+smartphone+table,0,0,0.0,0.0,0.0
2646,Fold paper strip|paper strip+post-it notes+purple paper strip+smartphone+table,0,0,0.0,0.0,0.0
2647,Fold paper strip|paper strip+post-it notes+smartphone+table,0,0,0.0,0.0,0.0
2648,Fold paper strip|paper strip+smartphone,0,0,0.0,0.0,0.0
2649,Fold paper strip|craft supplies+paper strip+purple paper strip+smartphone,0,0,0.0,0.0,0.0
2650,Fold paper strip|craft supplies+purple paper strip+smartphone,0,0,0.0,0.0,0.0
2651,Fold paper strip|purple paper strip+smartphone,0,0,0.0,0.0,0.0
2652,Mark cardboard with pen|cardboard+metal ruler+pen+ruler+scissors+watch,0,0,0.0,0.0,0.0
2653,Mark cardboard with pen|cardboard+metal ruler+pen+scissors,0,0,0.0,0.0,0.0
2654,Measure and mark cardboard|black marker+cardboard+metal ruler+scissors,0,0,0.0,0.0,0.0
2655,Cut cardboard|cardboard base sheet+cardboard tube piece+scissors,0,0,0.0,0.0,0.0
2656,Cut cardboard strip with scissors|box cutter+cardboard+cardboard sheet+cardboard strip+jigsaw puzzle box+marker+scissors,0,0,0.0,0.0,0.0
2657,Cut cardboard strip with scissors|box cutter+cardboard+jigsaw puzzle box+marker+scissors,0,0,0.0,0.0,0.0
2658,Cut cardboard with scissors|cardboard+cardboard piece+cardboard sheet+marker+puzzle box+ruler+scissors+utility knife,0,0,0.0,0.0,0.0
2659,Cut cardboard with scissors|cardboard piece+cardboard sheet+marker+scissors,0,0,0.0,0.0,0.0
2660,Draw line on cardboard|blue marker+blue pen+cardboard+metal ruler,0,0,0.0,0.0,0.0
2661,Draw line on cardboard|blue marker+cardboard+metal ruler,0,0,0.0,0.0,0.0
2662,Mark cardboard with pen|cardboard+metal ruler+pen+ruler,0,2,0.0,0.0,0.0
2663,Mark cardboard with pen|cardboard+metal ruler+pen,0,0,0.0,0.0,0.0
2664,Type on smartphone|backpack+puzzle pieces+smartphone+striped bag,0,0,0.0,0.0,0.0
2665,Type on smartphone|puzzle pieces+smartphone+striped bag,0,0,0.0,0.0,0.0
2666,Type on smartphone|bag+puzzle pieces+smartphone+striped bag,0,0,0.0,0.0,0.0
2667,Scroll through photo gallery|bag+blue tote bag+documents+papers+puzzle+smartphone+starry night puzzle,0,0,0.0,0.0,0.0
2668,Scroll through photo gallery|blue tote bag+documents+smartphone+starry night puzzle,0,0,0.0,0.0,0.0
2669,Scroll through photo gallery|blue tote bag+documents+papers+smartphone+starry night puzzle+starry night puzzle mat,0,0,0.0,0.0,0.0
2670,Scroll through photo gallery|blue tote bag+papers+smartphone+starry night puzzle mat,0,0,0.0,0.0,0.0
2671,Typing message on smartphone|blue bag+blue tote bag+paper documents+papers+puzzle pieces+smartphone+starry night mousepad+usb cable,0,0,0.0,0.0,0.0
2672,Typing message on smartphone|blue tote bag+paper documents+puzzle pieces+smartphone+usb cable,0,0,0.0,0.0,0.0
2673,Pick up smartphone|cardboard+pen+ruler+smartphone,0,0,0.0,0.0,0.0
2674,Draw line with pen|black pen+cardboard+metal ruler+pen+power bank+ruler+smartphone,0,0,0.0,0.0,0.0
2675,Draw line with pen|black pen+cardboard+metal ruler+smartphone,0,0,0.0,0.0,0.0
2676,Reposition ruler|cardboard+metal ruler+pen+scissors+smartphone,0,0,0.0,0.0,0.0
2677,Prepare to draw lines|black pen+cardboard+marker+metal ruler+phone+power bank+smartphone,0,0,0.0,0.0,0.0
2678,Prepare to draw lines|black pen+cardboard+metal ruler+phone+power bank,0,0,0.0,0.0,0.0
2679,Draw line on cardboard|black pen+cardboard+cardboard scrap+metal ruler+pen+power adapter+ruler+smartphone,0,0,0.0,0.0,0.0
2680,Draw line on cardboard|cardboard+cardboard scrap+pen+power adapter+ruler+smartphone,0,0,0.0,0.0,0.0
2681,Mark lines on cardboard|black marker+cardboard+marker+metal ruler+ruler+smartphone,0,0,0.0,0.0,0.0
2682,Mark lines on cardboard|black marker+cardboard+metal ruler+smartphone,0,0,0.0,0.0,0.0
2683,Draw line on cardboard|black marker+cardboard+metal ruler+red ruler+scissors+smartphone,0,0,0.0,0.0,0.0
2684,Assemble cardboard pieces|cardboard pieces+pen+ruler+scissors,0,0,0.0,0.0,0.0
2685,Assemble cardboard pieces|cardboard pieces+pen+ruler+scissors+smartphone+utility knife+water bottle,0,0,0.0,0.0,0.0
2686,Assemble cardboard pieces|cardboard pieces+pen+ruler+scissors+smartphone+utility knife,0,0,0.0,0.0,0.0
2687,Mark cardboard piece|cardboard piece+cardboard piece stack+cardboard sheet+pen+ruler+scissors+utility knife,0,0,0.0,0.0,0.0
2688,Mark cardboard piece|cardboard piece stack+cardboard sheet+pen+ruler+scissors+utility knife,0,0,0.0,0.0,0.0
2689,Arrange cardboard piece|cardboard sheet+pen+red marker+ruler+scissors+utility knife,0,0,0.0,0.0,0.0
2690,Arrange cardboard piece|cardboard sheet+red marker+scissors+utility knife,0,1,0.0,0.0,0.0
2691,Cut cardboard|cardboard+pen+red marker+ruler+scissors+utility knife,0,0,0.0,0.0,0.0
2692,Place canned good on shelf|can of food+canned good+shelf+supermarket shelf,0,0,0.0,0.0,0.0
2693,Place canned good on shelf|canned good+shelf,0,0,0.0,0.0,0.0
2694,Place canned food in container|canned food+cardboard container+cardboard tray+plastic container+shelf,0,0,0.0,0.0,0.0
2695,Place canned food in container|canned food+cardboard tray+plastic container+shelf,0,0,0.0,0.0,0.0
2696,Place canned food in container|canned food+cardboard tray+plastic container,0,0,0.0,0.0,0.0
2697,Place canned food in container|canned food+plastic container,0,0,0.0,0.0,0.0
2698,Place canned food in container|canned food+plastic container+small can of sardines+store shelf,0,0,0.0,0.0,0.0
2699,Place canned food in container|plastic container+small can of sardines+store shelf,0,0,0.0,0.0,0.0
2700,Adjusting canned goods on shelf|canned food items+canned goods+shelf,0,0,0.0,0.0,0.0
2701,Adjusting canned goods on shelf|canned goods+shelf,0,0,0.0,0.0,0.0
2702,Place canned food on shelf|canned food+shelf+store shelf,0,0,0.0,0.0,0.0
2703,Wipe the plastic jar|cloth+plastic jar,0,81,0.0,0.0,0.0
2704,Wipe the plastic jar|cloth+plastic jar+wiping cloth,0,0,0.0,0.0,0.0
2705,Wipe the plastic jar|plastic jar+wiping cloth,0,0,0.0,0.0,0.0
2706,Wipe the plastic jar|plastic jar+shelf+wiping cloth,0,0,0.0,0.0,0.0
2707,Wipe the plastic jar|cloth+plastic jar+shelf+wiping cloth,0,0,0.0,0.0,0.0
2708,Wipe the plastic jar|beige cloth+cloth+plastic jar,0,0,0.0,0.0,0.0
2709,Wipe the plastic jar|beige cloth+plastic jar,0,0,0.0,0.0,0.0
2710,Wipe the plastic jar|beige cloth+cleaning cloth+plastic jar,0,0,0.0,0.0,0.0
2711,Wipe the plastic jar|cleaning cloth+plastic jar,0,0,0.0,0.0,0.0
2712,Wipe the plastic jar|cleaning cloth+cloth+plastic jar,0,0,0.0,0.0,0.0
2713,Labeling cardboard squares|black marker+cardboard square+marker+ruler+smartphone+utility knife,0,0,0.0,0.0,0.0
2714,Labeling cardboard squares|cardboard square+marker+ruler+smartphone,0,0,0.0,0.0,0.0
2715,Moving cardboard square|cardboard stack+marker+ruler+smartphone,0,0,0.0,0.0,0.0
2716,Labeling cardboard piece|cardboard piece+marker+ruler+smartphone,0,0,0.0,0.0,0.0
2717,Marking cardboard with pen|cardboard sheet+marker+metal ruler,0,0,0.0,0.0,0.0
2718,Place cardboard piece on stack|cardboard piece+mobile phone+phone+ruler+small rectangular cardboard piece+stack of cardboard+stack of cardboard pieces,0,0,0.0,0.0,0.0
2719,Place cardboard piece on stack|cardboard piece+phone+ruler+stack of cardboard,0,0,0.0,0.0,0.0
2720,Sort orange buttons|orange buttons+power bank+smartphone,0,0,0.0,0.0,0.0
2721,Sort orange buttons|hand+mobile phone+orange buttons+power bank+smartphone,0,0,0.0,0.0,0.0
2722,Sort orange buttons|hand+mobile phone+orange buttons+power bank,0,4,0.0,0.0,0.0
2723,Sort orange buttons|hand+orange buttons,0,9,0.0,0.0,0.0
2724,Move orange buttons|chair+green tube+orange buttons+power bank+smartphone+table,0,13,0.0,0.0,0.0
2725,Move orange buttons|chair+orange buttons+power bank+smartphone+table,0,1,0.0,0.0,0.0
2726,Move orange buttons|orange buttons+power bank+smartphone+table,0,0,0.0,0.0,0.0
2727,Arrange orange buttons|hand+orange buttons+table,0,0,0.0,0.0,0.0
2728,Arrange orange buttons|hand+orange buttons,0,0,0.0,0.0,0.0
2729,Fold paper strip|hands+paper strip+purple paper strip,0,0,0.0,0.0,0.0
2730,Fold paper strip|hands+paper strip,0,0,0.0,0.0,0.0
2731,Fold paper strip|paper star pile+purple paper strip+stapler+water bottle,0,0,0.0,0.0,0.0
2732,Fold paper strip|origami star pile+paper star pile+purple paper strip+stapler+table+water bottle,0,0,0.0,0.0,0.0
2733,Fold paper strip|origami star pile+purple paper strip+table,0,0,0.0,0.0,0.0
2734,Fold paper strip|purple paper strip+table,0,0,0.0,0.0,0.0
2735,Fold paper strip|paper stars pile+pen holder+purple paper strip+smartphone+table,0,0,0.0,0.0,0.0
2736,Fold paper strip|paper stars pile+pen holder+purple paper strip+smartphone,0,0,0.0,0.0,0.0
2737,Fold paper strip|origami star+paper stars pile+pen holder+purple paper strip+smartphone+table,0,0,0.0,0.0,0.0
2738,Fold paper strip|origami star+pen holder+purple paper strip+table,0,0,0.0,0.0,0.0
2739,Fold paper strip|origami star+purple paper strip,0,2,0.0,0.0,0.0
2740,Fold paper strip|origami star+origami star pile+paper strip+pen holder+purple paper strip+table,0,0,0.0,0.0,0.0
2741,Fold paper strip|origami star pile+paper strip+pen holder+table,0,0,0.0,0.0,0.0
2742,Cut cardboard shape|cardboard+cardboard strip+pens+ruler+scissors+smartphone+water bottle,0,0,0.0,0.0,0.0
2743,Cut cardboard shape|cardboard+pens+ruler+scissors+smartphone+water bottle,0,2,0.0,0.0,0.0
2744,Cut cardboard shape|cardboard+pen+pens+ruler+scissors+smartphone+water bottle,0,0,0.0,0.0,0.0
2745,Cut cardboard shape|cardboard+pen+ruler+scissors+smartphone+water bottle,0,0,0.0,0.0,0.0
