id,episode_id,split,start_frame,end_frame,main_task
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:70,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,1400,1419,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:71,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,1420,1439,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:72,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,1440,1459,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:73,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,1460,1479,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:74,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,1480,1499,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:75,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,1500,1519,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:100,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,2000,2019,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:101,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,2020,2039,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:102,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,2040,2059,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:103,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,2060,2079,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:104,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,2080,2099,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:105,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,2100,2119,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:188,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,3760,3779,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:189,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,3780,3799,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:190,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,3800,3819,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:191,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,3820,3839,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:192,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,3840,3859,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:193,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,3860,3879,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:196,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,3920,3939,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:197,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,3940,3959,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:198,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,3960,3979,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:199,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,3980,3999,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:200,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,4000,4019,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:201,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,4020,4039,Measuring and marking cardboard for cutting
2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5:qa:202,2651c600-a427-42a5-bdc9-6e8ab74356eb__ep5,train,4040,4059,Measuring and marking cardboard for cutting
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:0,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,0,19,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:1,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,20,39,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:2,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,40,59,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:120,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,2400,2419,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:121,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,2420,2439,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:122,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,2440,2459,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:123,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,2460,2479,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:140,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,2800,2819,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:141,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,2820,2839,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:142,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,2840,2859,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:143,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,2860,2879,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:160,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,3200,3219,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:161,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,3220,3239,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:162,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,3240,3259,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:170,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,3400,3419,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:171,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,3420,3439,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:172,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,3440,3459,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:220,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,4400,4419,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:221,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,4420,4439,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:222,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,4440,4459,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:250,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,5000,5019,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:251,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,5020,5039,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:252,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,5040,5059,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:266,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,5320,5339,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:267,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,5340,5359,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:268,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,5360,5379,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:290,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,5800,5819,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:291,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,5820,5839,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:292,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,5840,5859,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:296,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,5920,5939,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:297,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,5940,5959,Using a smartphone
7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3:qa:298,7ba21b77-14c9-47c5-8942-ef2ef5e02784__ep3,train,5960,5979,Using a smartphone
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:0,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,0,19,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:1,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,20,39,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:2,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,40,59,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:14,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,280,299,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:15,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,300,319,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:16,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,320,339,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:40,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,800,819,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:41,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,820,839,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:42,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,840,859,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:46,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,920,939,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:47,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,940,959,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:48,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,960,979,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:92,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,1840,1859,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:93,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,1860,1879,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:94,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,1880,1899,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:150,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,3000,3019,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:151,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,3020,3039,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:152,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,3040,3059,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:178,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,3560,3579,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:179,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,3580,3599,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:180,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,3600,3619,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:181,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,3620,3639,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:200,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,4000,4019,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:201,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,4020,4039,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:202,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,4040,4059,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:236,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,4720,4739,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:237,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,4740,4759,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:238,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,4760,4779,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:290,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,5800,5819,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:291,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,5820,5839,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:292,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,5840,5859,Measuring and marking cardboard
48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1:qa:293,48b299c1-6c08-40a5-9b9d-9d170647a15a__ep1,train,5860,5879,Measuring and marking cardboard
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:0,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,0,19,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:1,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,20,39,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:2,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,40,59,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:20,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,400,419,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:21,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,420,439,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:22,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,440,459,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:23,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,460,479,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:50,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,1000,1019,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:51,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,1020,1039,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:52,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,1040,1059,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:98,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,1960,1979,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:99,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,1980,1999,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:100,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,2000,2019,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:136,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,2720,2739,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:137,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,2740,2759,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:138,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,2760,2779,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:150,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,3000,3019,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:151,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,3020,3039,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:152,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,3040,3059,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:153,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,3060,3079,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:174,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,3480,3499,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:175,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,3500,3519,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:176,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,3520,3539,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:180,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,3600,3619,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:181,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,3620,3639,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:182,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,3640,3659,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:284,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,5680,5699,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:285,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,5700,5719,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:286,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,5720,5739,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:290,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,5800,5819,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:291,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,5820,5839,Crafting a cardboard model
b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1:qa:292,b2bd37ae-1261-4a9c-82ee-6d50fec3550b__ep1,train,5840,5859,Crafting a cardboard model
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:0,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,0,19,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:1,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,20,39,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:2,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,40,59,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:70,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,1400,1419,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:71,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,1420,1439,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:72,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,1440,1459,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:73,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,1460,1479,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:100,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2000,2019,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:101,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2020,2039,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:102,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2040,2059,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:103,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2060,2079,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:132,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2640,2659,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:133,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2660,2679,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:134,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2680,2699,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:135,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2700,2719,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:146,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2920,2939,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:147,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2940,2959,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:148,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,2960,2979,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:170,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3400,3419,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:171,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3420,3439,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:172,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3440,3459,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:173,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,3460,3479,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:216,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4320,4339,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:217,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4340,4359,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:218,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4360,4379,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:219,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4380,4399,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:246,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4920,4939,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:247,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4940,4959,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:248,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,4960,4979,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:264,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5280,5299,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:265,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5300,5319,"Measuring, marking, and cutting a piece of cardboard"
53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4:qa:266,53f2c164-09dd-48ca-ae69-4f5955a902ed__ep4,val,5320,5339,"Measuring, marking, and cutting a piece of cardboard"
9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:0,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,0,19,Desktop assembly and smartphone usage
9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1:qa:1,9c7b2c19-5370-4a81-af68-6b76723f3c67__ep1,val,20,39,Desktop assembly and smartphone usage
