class_id,class_name,support,predicted,precision,recall,f1
1031,Move along the shelf,0,0,0.0,0.0,0.0
1032,Select a bottle,0,0,0.0,0.0,0.0
1033,Place bottle back on shelf,0,0,0.0,0.0,0.0
1034,Pick up another bottle,0,0,0.0,0.0,0.0
1035,Release bottle,0,0,0.0,0.0,0.0
1036,Inspect bottle,0,0,0.0,0.0,0.0
1037,Inspect almond package,0,0,0.0,0.0,0.0
1038,Scan supermarket shelves,0,0,0.0,0.0,0.0
1039,Move along the supermarket aisle,0,0,0.0,0.0,0.0
1040,Reach for canned goods,0,0,0.0,0.0,0.0
1041,Touch canned goods,0,0,0.0,0.0,0.0
1042,Pick up canned good,0,0,0.0,0.0,0.0
1043,Manipulate cardboard shape,0,0,0.0,0.0,0.0
1044,Hold small cardboard pieces,0,0,0.0,0.0,0.0
1045,Prepare to place cardboard,0,0,0.0,0.0,0.0
1046,Prepare to resume cutting,0,0,0.0,0.0,0.0
1047,Reach for next can,20,0,0.0,0.0,0.0
1048,Hold canned food,18,0,0.0,0.0,0.0
1049,Retrieve next canned food item,16,0,0.0,0.0,0.0
1050,Align canned food on shelf,16,0,0.0,0.0,0.0
1051,Reach for next canned food,9,0,0.0,0.0,0.0
1052,Retrieve canned food from box,10,0,0.0,0.0,0.0
1053,Place another canned food on shelf,8,0,0.0,0.0,0.0
1054,Adjust canned food on shelf,12,0,0.0,0.0,0.0
1055,Move hand away from shelf,2,0,0.0,0.0,0.0
1056,Move hand away,1,0,0.0,0.0,0.0
1057,Hold earbud case,20,0,0.0,0.0,0.0
1058,Open earbud case,7,0,0.0,0.0,0.0
1059,sort craft materials,39,0,0.0,0.0,0.0
1060,Manipulate craft piece,36,0,0.0,0.0,0.0
1061,Manipulate craft paper strips,33,0,0.0,0.0,0.0
1062,Operate smartphone,34,0,0.0,0.0,0.0
1063,Release smartphone,13,0,0.0,0.0,0.0
1064,Sort small craft pieces,39,0,0.0,0.0,0.0
1065,Hold product package,0,0,0.0,0.0,0.0
1066,Check phone,0,0,0.0,0.0,0.0
1067,Hold charging cable,0,0,0.0,0.0,0.0
1068,Retrieve items from bag,0,0,0.0,0.0,0.0
1069,Hold items in hand,0,0,0.0,0.0,0.0
1070,Hold and examine item,0,0,0.0,0.0,0.0
1071,Remove item from bag,0,0,0.0,0.0,0.0
1072,Pick up pack from shelf,0,0,0.0,0.0,0.0
1073,fold purple ribbon,0,0,0.0,0.0,0.0
1074,Fold ribbon,0,0,0.0,0.0,0.0
1075,Hold small piece of ribbon,0,0,0.0,0.0,0.0
1076,Position ribbon piece,0,0,0.0,0.0,0.0
1077,Manipulate ribbon piece,0,0,0.0,0.0,0.0
1078,Place ribbon onto project,0,0,0.0,0.0,0.0
1079,Fold and manipulate ribbon,0,0,0.0,0.0,0.0
1080,Manipulate ribbon knot,0,0,0.0,0.0,0.0
1081,Secure ribbon with needle,0,0,0.0,0.0,0.0
1082,Open paper lantern,25,0,0.0,0.0,0.0
1083,Fold paper lantern,14,0,0.0,0.0,0.0
1084,Grasp lantern,14,0,0.0,0.0,0.0
1085,Grasp lantern component,13,0,0.0,0.0,0.0
1086,Align paper lantern edges,29,0,0.0,0.0,0.0
1087,Adjust lantern string,9,0,0.0,0.0,0.0
1088,Release lantern,10,0,0.0,0.0,0.0
1089,Pick up packaged paper lantern component,13,0,0.0,0.0,0.0
1090,Handle paper lantern component,13,0,0.0,0.0,0.0
1091,Open folded paper lantern,15,0,0.0,0.0,0.0
1092,Adjust lantern shape,10,0,0.0,0.0,0.0
1093,Hold paper lantern,14,0,0.0,0.0,0.0
1094,Apply adhesive tape to lantern,15,0,0.0,0.0,0.0
1095,Remove paper lantern part from packaging,13,0,0.0,0.0,0.0
1096,Remove plastic packaging,12,0,0.0,0.0,0.0
1097,Open paper lantern component,14,0,0.0,0.0,0.0
1098,Expand paper lantern,20,0,0.0,0.0,0.0
1099,Align edges of paper lantern,15,0,0.0,0.0,0.0
1100,Mark cardboard with ruler,0,0,0.0,0.0,0.0
1101,Cut along the line,0,0,0.0,0.0,0.0
1102,Release cardboard,0,0,0.0,0.0,0.0
1103,Reposition utility knife,0,0,0.0,0.0,0.0
1104,Tear off cardboard segment,0,0,0.0,0.0,0.0
1105,Browsing smartphone content,0,0,0.0,0.0,0.0
1106,Manipulate small component,0,0,0.0,0.0,0.0
1107,Manipulate component on strip,0,0,0.0,0.0,0.0
1108,Place strip on table,0,0,0.0,0.0,0.0
1109,Manipulate component,0,0,0.0,0.0,0.0
1110,Reach for craft items,22,0,0.0,0.0,0.0
1111,Sort craft items,12,0,0.0,0.0,0.0
1112,Place hand on table,25,0,0.0,0.0,0.0
1113,Browse smartphone screen,32,0,0.0,0.0,0.0
1114,Scroll smartphone screen,32,0,0.0,0.0,0.0
1115,Put down smartphone,24,0,0.0,0.0,0.0
1116,Place smartphone down,23,0,0.0,0.0,0.0
1117,Record count on notepad,0,0,0.0,0.0,0.0
1118,Count and record paper stars,0,0,0.0,0.0,0.0
1119,Record star count on paper,0,0,0.0,0.0,0.0
1120,Pick up electronic device,0,0,0.0,0.0,0.0
1121,Connect cable to device,0,0,0.0,0.0,0.0
1122,Place device on lap,0,0,0.0,0.0,0.0
1123,Count and arrange paper stars,0,0,0.0,0.0,0.0
1124,Count paper stars,0,0,0.0,0.0,0.0
1125,Move hand to paper stars,0,0,0.0,0.0,0.0
1126,Resume counting stars,0,0,0.0,0.0,0.0
1127,Reviewing count record,0,0,0.0,0.0,0.0
1128,Write on paper record,0,0,0.0,0.0,0.0
1129,Update paper record,0,0,0.0,0.0,0.0
1130,Adjust cardboard,0,0,0.0,0.0,0.0
1131,Set down scissors and pick up power bank,0,0,0.0,0.0,0.0
1132,Reposition cardboard for cutting,0,0,0.0,0.0,0.0
1133,Arrange cardboard pieces,0,0,0.0,0.0,0.0
1134,Mark cardboard strip with pen,0,0,0.0,0.0,0.0
1135,Pick up puzzle piece,20,0,0.0,0.0,0.0
1136,Place piece into puzzle,22,0,0.0,0.0,0.0
1137,Manipulate puzzle piece,31,0,0.0,0.0,0.0
1138,Observe puzzle progress,27,0,0.0,0.0,0.0
1139,Reach for puzzle piece,8,0,0.0,0.0,0.0
1140,Attempt to fit puzzle piece,26,0,0.0,0.0,0.0
1141,Sort puzzle pieces,35,0,0.0,0.0,0.0
1142,Walking across the room,18,0,0.0,0.0,0.0
1143,Approaching the table,13,0,0.0,0.0,0.0
1144,Preparing to craft,10,0,0.0,0.0,0.0
1145,Picking up crafting material,11,0,0.0,0.0,0.0
1146,Pick up small piece of material,6,0,0.0,0.0,0.0
1147,Manipulate material,14,0,0.0,0.0,0.0
1148,Place material,13,0,0.0,0.0,0.0
1149,Manipulate yellow strip,24,0,0.0,0.0,0.0
1150,Manipulating paper strips,22,0,0.0,0.0,0.0
1151,Manipulate bead,23,0,0.0,0.0,0.0
1152,Manipulate beads,20,0,0.0,0.0,0.0
1153,Use phone while crafting,9,0,0.0,0.0,0.0
1154,Hold and manipulate paper strip,26,0,0.0,0.0,0.0
1155,Repositioning ruler,0,0,0.0,0.0,0.0
1156,Place down ruler and pen,0,0,0.0,0.0,0.0
1157,Walk through hallway,0,0,0.0,0.0,0.0
1158,Fold cardboard edge,0,0,0.0,0.0,0.0
1159,Pick up cardboard square,0,0,0.0,0.0,0.0
1160,Drop cardboard square into box,0,0,0.0,0.0,0.0
1161,Retrieve hand to table,0,0,0.0,0.0,0.0
1162,Pick up cardboard stack,0,0,0.0,0.0,0.0
1163,Walk with cardboard,0,0,0.0,0.0,0.0
1164,Deposit cardboard squares,0,0,0.0,0.0,0.0
1165,Move away from collection box,0,0,0.0,0.0,0.0
1166,Walking through office hallway,0,0,0.0,0.0,0.0
1167,Approaching work table,0,0,0.0,0.0,0.0
1168,Grasp cardboard sheet,0,0,0.0,0.0,0.0
1169,Cut cardboard sheet with scissors,0,0,0.0,0.0,0.0
1170,Set down utility knife,0,0,0.0,0.0,0.0
1171,Sort cut cardboard,0,0,0.0,0.0,0.0
1172,Prepare to cut cardboard,0,0,0.0,0.0,0.0
1173,Cut cardboard sheet,0,0,0.0,0.0,0.0
1174,Score cardboard,0,0,0.0,0.0,0.0
1175,Place cardboard square,0,0,0.0,0.0,0.0
1176,Sort buttons,26,0,0.0,0.0,0.0
1177,Arrange buttons in a line,27,0,0.0,0.0,0.0
1178,Sort and arrange buttons,33,0,0.0,0.0,0.0
1179,Sort button,32,0,0.0,0.0,0.0
1180,Sort and adjust button line,27,0,0.0,0.0,0.0
1181,Sort and place buttons,31,0,0.0,0.0,0.0
1182,Walking in the hallway,18,0,0.0,0.0,0.0
1183,Approaching and pressing the door switch,21,0,0.0,0.0,0.0
1184,Entering the VR training room,18,0,0.0,0.0,0.0
1185,Greeting/acknowledging participants,24,0,0.0,0.0,0.0
1186,Move through the training room,20,0,0.0,0.0,0.0
1187,Manipulate plastic strips,28,0,0.0,0.0,0.0
1188,Manipulate plastic strip,35,0,0.0,0.0,0.0
1189,Hold and bend plastic strip,20,0,0.0,0.0,0.0
1190,Bend and manipulate plastic strip,30,0,0.0,0.0,0.0
1191,Fold plastic strip,58,0,0.0,0.0,0.0
1192,Move cardboard sheet,0,0,0.0,0.0,0.0
1193,Trim cardboard,0,0,0.0,0.0,0.0
1194,Sort buttons by color,0,0,0.0,0.0,0.0
1195,Sort button by color,0,0,0.0,0.0,0.0
1196,Place button in group,0,0,0.0,0.0,0.0
1197,Move away from table,0,0,0.0,0.0,0.0
1198,Return to sorting,0,0,0.0,0.0,0.0
1199,Manipulate paper decoration,44,0,0.0,0.0,0.0
1200,Manipulate paper edge,35,0,0.0,0.0,0.0
1201,Placing paper strip,41,0,0.0,0.0,0.0
1202,Securing paper structure,35,0,0.0,0.0,0.0
1203,Manipulate adhesive strip,46,0,0.0,0.0,0.0
1204,Secure paper edges with adhesive,38,0,0.0,0.0,0.0
1205,Record count,19,0,0.0,0.0,0.0
1206,Sort beads and write count,17,0,0.0,0.0,0.0
1207,Counting and organizing beads,19,0,0.0,0.0,0.0
1208,Pick up star bead,11,0,0.0,0.0,0.0
1209,Place and count bead,20,0,0.0,0.0,0.0
1210,Arrange star beads,15,0,0.0,0.0,0.0
1211,Counting star beads,16,0,0.0,0.0,0.0
1212,Retrieving more beads,12,0,0.0,0.0,0.0
1213,Adjust paper,11,0,0.0,0.0,0.0
1214,Gather star beads,11,0,0.0,0.0,0.0
1215,Arrange star beads for counting,14,0,0.0,0.0,0.0
1216,Sort and count beads,19,0,0.0,0.0,0.0
