id,episode_id,split,start_frame,end_frame,main_task
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:137,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,2880,2919,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:138,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,2900,2939,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:139,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,2920,2959,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:162,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3400,3439,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:163,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3420,3459,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:164,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3440,3479,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:165,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3480,3519,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:166,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3500,3539,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:167,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3520,3559,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:168,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3540,3579,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:169,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3560,3599,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:170,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3600,3639,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:171,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3620,3659,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:172,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3640,3679,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:173,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3660,3699,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:174,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3680,3719,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:175,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3700,3739,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:181,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3840,3879,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:182,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3860,3899,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:183,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3880,3919,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:184,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3900,3939,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:185,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3920,3959,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:186,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3940,3979,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:187,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,3960,3999,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:198,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4200,4239,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:199,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4220,4259,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:200,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4240,4279,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:201,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4260,4299,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:202,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4280,4319,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:203,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4300,4339,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:204,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4320,4359,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:207,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4400,4439,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:208,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4420,4459,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:209,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4440,4479,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:210,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4460,4499,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:211,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4480,4519,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:212,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4500,4539,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:213,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4520,4559,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:230,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4880,4919,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:231,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4900,4939,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:232,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4920,4959,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:233,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4940,4979,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:234,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4960,4999,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:235,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,4980,5019,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:236,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,5000,5039,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:237,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,5040,5079,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:238,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,5060,5099,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:239,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,5080,5119,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:240,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,5100,5139,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:241,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,5120,5159,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:242,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,5140,5179,Measuring and marking cardboard
medium_40f_stride20:3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4:qa:243,3cd70c8e-4ef5-481c-aa61-88b0dd4dec1f__ep4,val,5160,5199,Measuring and marking cardboard
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:0,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,0,39,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:1,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,20,59,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:2,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,40,79,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:3,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,60,99,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:7,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,160,199,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:8,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,180,219,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:9,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,200,239,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:10,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,220,259,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:14,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,320,359,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:15,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,340,379,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:16,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,360,399,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:17,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,400,439,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:18,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,420,459,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:19,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,440,479,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:20,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,460,499,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:22,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,520,559,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:23,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,540,579,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:24,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,560,599,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:25,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,580,619,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:29,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,680,719,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:30,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,700,739,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:31,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,720,759,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:32,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,740,779,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:34,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,800,839,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:35,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,820,859,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:36,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,840,879,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:37,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,860,899,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:38,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,880,919,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:39,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,920,959,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:40,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,940,979,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:41,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,960,999,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:42,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1000,1039,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:43,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1020,1059,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:44,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1040,1079,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:45,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1060,1099,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:55,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1280,1319,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:56,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1300,1339,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:57,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1320,1359,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:58,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1340,1379,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:59,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1360,1399,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:60,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1400,1439,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:61,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1420,1459,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:62,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1440,1479,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:63,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1460,1499,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:73,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1680,1719,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:74,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1700,1739,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:75,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1720,1759,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:76,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1740,1779,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:78,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1800,1839,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:79,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1820,1859,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:80,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1840,1879,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:81,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1860,1899,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:82,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,1880,1919,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:91,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,2080,2119,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:92,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,2100,2139,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:93,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,2120,2159,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:94,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,2140,2179,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:95,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,2160,2199,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:122,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,2720,2759,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:123,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,2740,2779,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:124,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,2760,2799,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:144,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,3200,3239,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:145,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,3220,3259,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:146,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,3240,3279,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:147,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,3260,3299,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:167,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,3680,3719,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:168,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,3700,3739,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:169,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,3720,3759,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:170,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,3740,3779,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:172,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,3800,3839,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:173,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,3820,3859,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:174,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,3840,3879,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:175,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,3860,3899,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:176,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,3880,3919,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:201,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,4400,4439,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:202,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,4420,4459,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:203,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,4440,4479,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:204,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,4460,4499,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:206,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,4520,4559,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:207,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,4540,4579,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:208,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,4560,4599,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:209,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,4580,4619,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:210,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,4600,4639,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:219,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,4800,4839,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:220,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,4820,4859,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:221,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,4840,4879,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:222,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,4860,4899,Processing and organizing cardboard squares
medium_40f_stride20:aed79382-cf3f-4b5c-89bb-46c322c19350__ep3:qa:223,aed79382-cf3f-4b5c-89bb-46c322c19350__ep3,val,4880,4919,Processing and organizing cardboard squares
